T,T_k,M,LW,LW_h,LW_t
47.97979798,321.129798,2.363636364,11.43,3.048970368,14.4812448
47.97979798,321.129798,2.429292929,11.59,3.048970368,14.63597156
47.97979798,321.129798,2.494949495,11.71,3.048970368,14.76383386
47.97979798,321.129798,2.560606061,11.81,3.048970368,14.8622211
47.97979798,321.129798,2.626262626,11.88,3.048970368,14.92824192
47.97979798,321.129798,2.691919192,11.91,3.048970368,14.95867313
47.97979798,321.129798,2.757575758,11.90,3.048970368,14.9499121
47.97979798,321.129798,2.823232323,11.85,3.048970368,14.89792001
47.97979798,321.129798,2.888888889,11.75,3.048970368,14.79816467
47.97979798,321.129798,2.954545455,11.60,3.048970368,14.6455314
47.97979798,321.129798,3.02020202,11.39,3.048970368,14.43424325
47.97979798,321.129798,3.085858586,11.11,3.048970368,14.15775075
47.97979798,321.129798,3.151515152,10.76,3.048970368,13.80860944
47.97979798,321.129798,3.217171717,10.33,3.048970368,13.37831997
47.97979798,321.129798,3.282828283,9.81,3.048970368,12.85717535
47.97979798,321.129798,3.348484848,9.19,3.048970368,12.23401437
47.97979798,321.129798,3.414141414,8.45,3.048970368,11.49597266
47.97979798,321.129798,3.47979798,7.58,3.048970368,10.62819954
47.97979798,321.129798,3.545454545,6.56,3.048970368,9.613423676
47.97979798,321.129798,3.611111111,5.38,3.048970368,8.431519562
47.97979798,321.129798,3.676767677,4.01,3.048970368,7.058915014
47.97979798,321.129798,3.742424242,2.42,3.048970368,5.467860411
47.97979798,321.129798,3.808080808,0.58,3.048970368,3.62552837
47.97979798,321.129798,3.873737374,-1.56,3.048970368,1.492859576
47.97979798,321.129798,3.939393939,-4.03,3.048970368,-0.976912373
47.97979798,321.129798,4.005050505,-6.89,3.048970368,-3.840157331
47.97979798,321.129798,4.070707071,-10.21,3.048970368,-7.165327581
47.97979798,321.129798,4.136363636,-14.09,3.048970368,-11.03625444
47.97979798,321.129798,4.202020202,-18.61,3.048970368,-15.5565665
47.97979798,321.129798,4.267676768,-23.90,3.048970368,-20.85573686
47.97979798,321.129798,4.333333333,-30.15,3.048970368,-27.09753805
47.97979798,321.129798,4.398989899,-37.54,3.048970368,-34.49216518
47.97979798,321.129798,4.464646465,-46.36,3.048970368,-43.31406406
47.97979798,321.129798,4.53030303,NaN,3.048970368,NaN
47.97979798,321.129798,4.595959596,NaN,3.048970368,NaN
47.97979798,321.129798,4.661616162,NaN,3.048970368,NaN
47.97979798,321.129798,4.727272727,NaN,3.048970368,NaN
47.97979798,321.129798,4.792929293,NaN,3.048970368,NaN
47.97979798,321.129798,4.858585859,NaN,3.048970368,NaN
47.97979798,321.129798,4.924242424,NaN,3.048970368,NaN
47.97979798,321.129798,4.98989899,NaN,3.048970368,NaN
47.97979798,321.129798,5.055555556,NaN,3.048970368,NaN
47.97979798,321.129798,5.121212121,NaN,3.048970368,NaN
47.97979798,321.129798,5.186868687,NaN,3.048970368,NaN
47.97979798,321.129798,5.252525253,NaN,3.048970368,NaN
47.97979798,321.129798,5.318181818,NaN,3.048970368,NaN
47.97979798,321.129798,5.383838384,NaN,3.048970368,NaN
47.97979798,321.129798,5.449494949,NaN,3.048970368,NaN
47.97979798,321.129798,5.515151515,NaN,3.048970368,NaN
47.97979798,321.129798,5.580808081,NaN,3.048970368,NaN
47.97979798,321.129798,5.646464646,NaN,3.048970368,NaN
47.97979798,321.129798,5.712121212,NaN,3.048970368,NaN
47.97979798,321.129798,5.777777778,NaN,3.048970368,NaN
47.97979798,321.129798,5.843434343,NaN,3.048970368,NaN
47.97979798,321.129798,5.909090909,NaN,3.048970368,NaN
47.97979798,321.129798,5.974747475,NaN,3.048970368,NaN
47.97979798,321.129798,6.04040404,NaN,3.048970368,NaN
47.97979798,321.129798,6.106060606,NaN,3.048970368,NaN
47.97979798,321.129798,6.171717172,NaN,3.048970368,NaN
47.97979798,321.129798,6.237373737,NaN,3.048970368,NaN
47.97979798,321.129798,6.303030303,NaN,3.048970368,NaN
47.97979798,321.129798,6.368686869,NaN,3.048970368,NaN
47.97979798,321.129798,6.434343434,NaN,3.048970368,NaN
47.97979798,321.129798,6.5,NaN,3.048970368,NaN
47.47474747,320.6247475,0,0.00,2.904309608,2.904309608
47.47474747,320.6247475,0.065656566,0.23,2.904309608,3.129938466
47.47474747,320.6247475,0.131313131,0.47,2.904309608,3.371186861
47.47474747,320.6247475,0.196969697,0.73,2.904309608,3.635059552
47.47474747,320.6247475,0.262626263,1.01,2.904309608,3.918944058
47.47474747,320.6247475,0.328282828,1.32,2.904309608,4.220111702
47.47474747,320.6247475,0.393939394,1.63,2.904309608,4.536130514
47.47474747,320.6247475,0.45959596,1.96,2.904309608,4.864848569
47.47474747,320.6247475,0.525252525,2.30,2.904309608,5.204359347
47.47474747,320.6247475,0.590909091,2.65,2.904309608,5.552971772
47.47474747,320.6247475,0.656565657,3.00,2.904309608,5.909153357
47.47474747,320.6247475,0.722222222,3.36,2.904309608,6.265334943
47.47474747,320.6247475,0.787878788,3.73,2.904309608,6.636160198
47.47474747,320.6247475,0.853535354,4.11,2.904309608,7.009723087
47.47474747,320.6247475,0.919191919,4.48,2.904309608,7.383285977
47.47474747,320.6247475,0.984848485,4.85,2.904309608,7.758411393
47.47474747,320.6247475,1.050505051,5.23,2.904309608,8.134102691
47.47474747,320.6247475,1.116161616,5.61,2.904309608,8.509407297
47.47474747,320.6247475,1.181818182,5.98,2.904309608,8.884969698
47.47474747,320.6247475,1.247474747,6.36,2.904309608,9.26046765
47.47474747,320.6247475,1.313131313,6.73,2.904309608,9.635965602
47.47474747,320.6247475,1.378787879,7.11,2.904309608,10.01149578
47.47474747,320.6247475,1.444444444,7.46,2.904309608,10.3602608
47.47474747,320.6247475,1.51010101,7.80,2.904309608,10.70276611
47.47474747,320.6247475,1.575757576,8.15,2.904309608,11.05031497
47.47474747,320.6247475,1.641414141,8.49,2.904309608,11.39029851
47.47474747,320.6247475,1.707070707,8.82,2.904309608,11.72175336
47.47474747,320.6247475,1.772727273,9.14,2.904309608,12.04367708
47.47474747,320.6247475,1.838383838,9.45,2.904309608,12.35500612
47.47474747,320.6247475,1.904040404,9.75,2.904309608,12.65462481
47.47474747,320.6247475,1.96969697,10.04,2.904309608,12.94134192
47.47474747,320.6247475,2.035353535,10.31,2.904309608,13.21388088
47.47474747,320.6247475,2.101010101,10.57,2.904309608,13.47086402
47.47474747,320.6247475,2.166666667,10.81,2.904309608,13.71080864
47.47474747,320.6247475,2.232323232,11.03,2.904309608,13.93209361
47.47474747,320.6247475,2.297979798,11.23,2.904309608,14.13295615
47.47474747,320.6247475,2.363636364,11.41,2.904309608,14.31146088
47.47474747,320.6247475,2.429292929,11.56,2.904309608,14.4654767
47.47474747,320.6247475,2.494949495,11.69,2.904309608,14.59266008
47.47474747,320.6247475,2.560606061,11.79,2.904309608,14.69040463
47.47474747,320.6247475,2.626262626,11.85,2.904309608,14.75582331
47.47474747,320.6247475,2.691919192,11.88,2.904309608,14.78569793
47.47474747,320.6247475,2.757575758,11.87,2.904309608,14.77643124
47.47474747,320.6247475,2.823232323,11.82,2.904309608,14.72399048
47.47474747,320.6247475,2.888888889,11.72,2.904309608,14.62385013
47.47474747,320.6247475,2.954545455,11.57,2.904309608,14.47090304
47.47474747,320.6247475,3.02020202,11.36,2.904309608,14.25938063
47.47474747,320.6247475,3.085858586,11.08,2.904309608,13.98274302
47.47474747,320.6247475,3.151515152,10.73,2.904309608,13.63355639
47.47474747,320.6247475,3.217171717,10.30,2.904309608,13.20333302
47.47474747,320.6247475,3.282828283,9.78,2.904309608,12.6823814
47.47474747,320.6247475,3.348484848,9.16,2.904309608,12.05955499
47.47474747,320.6247475,3.414141414,8.42,2.904309608,11.32200714
47.47474747,320.6247475,3.47979798,7.55,2.904309608,10.45490693
47.47474747,320.6247475,3.545454545,6.54,2.904309608,9.441014096
47.47474747,320.6247475,3.611111111,5.36,2.904309608,8.260223612
47.47474747,320.6247475,3.676767677,3.98,2.904309608,6.889000045
47.47474747,320.6247475,3.742424242,2.40,2.904309608,5.299631507
47.47474747,320.6247475,3.808080808,0.56,2.904309608,3.459336169
47.47474747,320.6247475,3.873737374,-1.58,2.904309608,1.329110012
47.47474747,320.6247475,3.939393939,-4.04,2.904309608,-1.137749613
47.47474747,320.6247475,4.005050505,-6.90,2.904309608,-3.997534433
47.47474747,320.6247475,4.070707071,-10.22,2.904309608,-7.318602642
47.47474747,320.6247475,4.136363636,-14.09,2.904309608,-11.18467079
47.47474747,320.6247475,4.202020202,-18.60,2.904309608,-15.69922624
47.47474747,320.6247475,4.267676768,-23.90,2.904309608,-20.99156653
47.47474747,320.6247475,4.333333333,-30.13,2.904309608,-27.22524343
47.47474747,320.6247475,4.398989899,-37.51,2.904309608,-34.61017127
47.47474747,320.6247475,4.464646465,-46.32,2.904309608,-43.42043222
47.47474747,320.6247475,4.53030303,NaN,2.904309608,NaN
47.47474747,320.6247475,4.595959596,NaN,2.904309608,NaN
47.47474747,320.6247475,4.661616162,NaN,2.904309608,NaN
47.47474747,320.6247475,4.727272727,NaN,2.904309608,NaN
47.47474747,320.6247475,4.792929293,NaN,2.904309608,NaN
47.47474747,320.6247475,4.858585859,NaN,2.904309608,NaN
47.47474747,320.6247475,4.924242424,NaN,2.904309608,NaN
47.47474747,320.6247475,4.98989899,NaN,2.904309608,NaN
47.47474747,320.6247475,5.055555556,NaN,2.904309608,NaN
47.47474747,320.6247475,5.121212121,NaN,2.904309608,NaN
47.47474747,320.6247475,5.186868687,NaN,2.904309608,NaN
47.47474747,320.6247475,5.252525253,NaN,2.904309608,NaN
47.47474747,320.6247475,5.318181818,NaN,2.904309608,NaN
47.47474747,320.6247475,5.383838384,NaN,2.904309608,NaN
47.47474747,320.6247475,5.449494949,NaN,2.904309608,NaN
47.47474747,320.6247475,5.515151515,NaN,2.904309608,NaN
47.47474747,320.6247475,5.580808081,NaN,2.904309608,NaN
47.47474747,320.6247475,5.646464646,NaN,2.904309608,NaN
47.47474747,320.6247475,5.712121212,NaN,2.904309608,NaN
47.47474747,320.6247475,5.777777778,NaN,2.904309608,NaN
47.47474747,320.6247475,5.843434343,NaN,2.904309608,NaN
47.47474747,320.6247475,5.909090909,NaN,2.904309608,NaN
47.47474747,320.6247475,5.974747475,NaN,2.904309608,NaN
47.47474747,320.6247475,6.04040404,NaN,2.904309608,NaN
47.47474747,320.6247475,6.106060606,NaN,2.904309608,NaN
47.47474747,320.6247475,6.171717172,NaN,2.904309608,NaN
47.47474747,320.6247475,6.237373737,NaN,2.904309608,NaN
47.47474747,320.6247475,6.303030303,NaN,2.904309608,NaN
47.47474747,320.6247475,6.368686869,NaN,2.904309608,NaN
47.47474747,320.6247475,6.434343434,NaN,2.904309608,NaN
47.47474747,320.6247475,6.5,NaN,2.904309608,NaN
46.96969697,320.119697,0,0.00,2.762998959,2.762998959
46.96969697,320.119697,0.065656566,0.23,2.762998959,2.98837436
46.96969697,320.119697,0.131313131,0.47,2.762998959,3.22933918
46.96969697,320.119697,0.196969697,0.73,2.762998959,3.492889756
46.96969697,320.119697,0.262626263,1.01,2.762998959,3.776409231
46.96969697,320.119697,0.328282828,1.31,2.762998959,4.077167883
46.96969697,320.119697,0.393939394,1.63,2.762998959,4.392734273
46.96969697,320.119697,0.45959596,1.96,2.762998959,4.720957706
46.96969697,320.119697,0.525252525,2.30,2.762998959,5.059934516
46.96969697,320.119697,0.590909091,2.64,2.762998959,5.407976067
46.96969697,320.119697,0.656565657,3.00,2.762998959,5.763550116
46.96969697,320.119697,0.722222222,3.36,2.762998959,6.12526307
46.96969697,320.119697,0.787878788,3.72,2.762998959,6.48288342
46.96969697,320.119697,0.853535354,4.08,2.762998959,6.841526921
46.96969697,320.119697,0.919191919,4.47,2.762998959,7.234949285
46.96969697,320.119697,0.984848485,4.85,2.762998959,7.609326456
46.96969697,320.119697,1.050505051,5.22,2.762998959,7.984249237
46.96969697,320.119697,1.116161616,5.60,2.762998959,8.358808278
46.96969697,320.119697,1.181818182,5.97,2.762998959,8.733458254
46.96969697,320.119697,1.247474747,6.35,2.762998959,9.10810823
46.96969697,320.119697,1.313131313,6.76,2.762998959,9.519679653
46.96969697,320.119697,1.378787879,7.10,2.762998959,9.862582405
46.96969697,320.119697,1.444444444,7.44,2.762998959,10.20548516
46.96969697,320.119697,1.51010101,7.78,2.762998959,10.54712676
46.96969697,320.119697,1.575757576,8.13,2.762998959,10.89381296
46.96969697,320.119697,1.641414141,8.47,2.762998959,11.23293227
46.96969697,320.119697,1.707070707,8.80,2.762998959,11.56352433
46.96969697,320.119697,1.772727273,9.12,2.762998959,11.88458686
46.96969697,320.119697,1.838383838,9.43,2.762998959,12.19505628
46.96969697,320.119697,1.904040404,9.73,2.762998959,12.49382602
46.96969697,320.119697,1.96969697,10.02,2.762998959,12.77970066
46.96969697,320.119697,2.035353535,10.29,2.762998959,13.05140793
46.96969697,320.119697,2.101010101,10.54,2.762998959,13.30757285
46.96969697,320.119697,2.166666667,10.78,2.762998959,13.54671513
46.96969697,320.119697,2.232323232,11.00,2.762998959,13.76721654
46.96969697,320.119697,2.297979798,11.20,2.762998959,13.96731725
46.96969697,320.119697,2.363636364,11.38,2.762998959,14.14508505
46.96969697,320.119697,2.429292929,11.54,2.762998959,14.29839234
46.96969697,320.119697,2.494949495,11.66,2.762998959,14.42489921
46.96969697,320.119697,2.560606061,11.76,2.762998959,14.52200353
46.96969697,320.119697,2.626262626,11.82,2.762998959,14.58682255
46.96969697,320.119697,2.691919192,11.85,2.762998959,14.61614305
46.96969697,320.119697,2.757575758,11.84,2.762998959,14.60637323
46.96969697,320.119697,2.823232323,11.79,2.762998959,14.55348634
46.96969697,320.119697,2.888888889,11.69,2.762998959,14.45296354
46.96969697,320.119697,2.954545455,11.54,2.762998959,14.29970522
46.96969697,320.119697,3.02020202,11.32,2.762998959,14.08795119
46.96969697,320.119697,3.085858586,11.05,2.762998959,13.8111711
46.96969697,320.119697,3.151515152,10.70,2.762998959,13.46194186
46.96969697,320.119697,3.217171717,10.27,2.762998959,13.03178746
46.96969697,320.119697,3.282828283,9.75,2.762998959,12.51103144
46.96969697,320.119697,3.348484848,9.13,2.762998959,11.88854241
46.96969697,320.119697,3.414141414,8.39,2.762998959,11.15149126
46.96969697,320.119697,3.47979798,7.52,2.762998959,10.2850703
46.96969697,320.119697,3.545454545,6.51,2.762998959,9.272060032
46.96969697,320.119697,3.611111111,5.33,2.762998959,8.092387715
46.96969697,320.119697,3.676767677,3.96,2.762998959,6.722546741
46.96969697,320.119697,3.742424242,2.37,2.762998959,5.134867581
46.96969697,320.119697,3.808080808,0.53,2.762998959,3.296612079
46.96969697,320.119697,3.873737374,-1.59,2.762998959,1.168832226
46.96969697,320.119697,3.939393939,-4.06,2.762998959,-1.295111438
46.96969697,320.119697,4.005050505,-6.91,2.762998959,-4.151432291
46.96969697,320.119697,4.070707071,-10.23,2.762998959,-7.468394412
46.96969697,320.119697,4.136363636,-14.09,2.762998959,-11.32959952
46.96969697,320.119697,4.202020202,-18.60,2.762998959,-15.8383937
46.96969697,320.119697,4.267676768,-23.89,2.762998959,-21.12389884
46.96969697,320.119697,4.333333333,-30.11,2.762998959,-27.34944585
46.96969697,320.119697,4.398989899,-37.49,2.762998959,-34.72466819
46.96969697,320.119697,4.464646465,-46.29,2.762998959,-43.52328411
46.96969697,320.119697,4.53030303,NaN,2.762998959,NaN
46.96969697,320.119697,4.595959596,-69.75,2.762998959,-66.98581317
46.96969697,320.119697,4.661616162,NaN,2.762998959,NaN
46.96969697,320.119697,4.727272727,NaN,2.762998959,NaN
46.96969697,320.119697,4.792929293,NaN,2.762998959,NaN
46.96969697,320.119697,4.858585859,NaN,2.762998959,NaN
46.96969697,320.119697,4.924242424,NaN,2.762998959,NaN
46.96969697,320.119697,4.98989899,NaN,2.762998959,NaN
46.96969697,320.119697,5.055555556,NaN,2.762998959,NaN
46.96969697,320.119697,5.121212121,NaN,2.762998959,NaN
46.96969697,320.119697,5.186868687,NaN,2.762998959,NaN
46.96969697,320.119697,5.252525253,NaN,2.762998959,NaN
46.96969697,320.119697,5.318181818,NaN,2.762998959,NaN
46.96969697,320.119697,5.383838384,NaN,2.762998959,NaN
46.96969697,320.119697,5.449494949,NaN,2.762998959,NaN
46.96969697,320.119697,5.515151515,NaN,2.762998959,NaN
46.96969697,320.119697,5.580808081,NaN,2.762998959,NaN
46.96969697,320.119697,5.646464646,NaN,2.762998959,NaN
46.96969697,320.119697,5.712121212,NaN,2.762998959,NaN
46.96969697,320.119697,5.777777778,NaN,2.762998959,NaN
46.96969697,320.119697,5.843434343,NaN,2.762998959,NaN
46.96969697,320.119697,5.909090909,NaN,2.762998959,NaN
46.96969697,320.119697,5.974747475,NaN,2.762998959,NaN
46.96969697,320.119697,6.04040404,NaN,2.762998959,NaN
46.96969697,320.119697,6.106060606,NaN,2.762998959,NaN
46.96969697,320.119697,6.171717172,NaN,2.762998959,NaN
46.96969697,320.119697,6.237373737,NaN,2.762998959,NaN
46.96969697,320.119697,6.303030303,NaN,2.762998959,NaN
46.96969697,320.119697,6.368686869,NaN,2.762998959,NaN
46.96969697,320.119697,6.434343434,NaN,2.762998959,NaN
46.96969697,320.119697,6.5,NaN,2.762998959,NaN
46.46464646,319.6146465,0,0.00,2.625043825,2.625043825
46.46464646,319.6146465,0.065656566,0.23,2.625043825,2.850165806
46.46464646,319.6146465,0.131313131,0.47,2.625043825,3.090847834
46.46464646,319.6146465,0.196969697,0.73,2.625043825,3.35407686
46.46464646,319.6146465,0.262626263,1.01,2.625043825,3.637231933
46.46464646,319.6146465,0.328282828,1.31,2.625043825,3.937582299
46.46464646,319.6146465,0.393939394,1.63,2.625043825,4.252697058
46.46464646,319.6146465,0.45959596,1.96,2.625043825,4.580427111
46.46464646,319.6146465,0.525252525,2.29,2.625043825,4.918870565
46.46464646,319.6146465,0.590909091,2.64,2.625043825,5.26634079
46.46464646,319.6146465,0.656565657,3.00,2.625043825,5.621308936
46.46464646,319.6146465,0.722222222,3.36,2.625043825,5.982383356
46.46464646,319.6146465,0.787878788,3.72,2.625043825,6.343457776
46.46464646,319.6146465,0.853535354,4.09,2.625043825,6.715300232
46.46464646,319.6146465,0.919191919,4.46,2.625043825,7.089455931
46.46464646,319.6146465,0.984848485,4.84,2.625043825,7.46361163
46.46464646,319.6146465,1.050505051,5.21,2.625043825,7.837767328
46.46464646,319.6146465,1.116161616,5.59,2.625043825,8.211923027
46.46464646,319.6146465,1.181818182,5.96,2.625043825,8.586078726
46.46464646,319.6146465,1.247474747,6.40,2.625043825,9.027955511
46.46464646,319.6146465,1.313131313,6.74,2.625043825,9.369999006
46.46464646,319.6146465,1.378787879,7.09,2.625043825,9.712042502
46.46464646,319.6146465,1.444444444,7.43,2.625043825,10.054086
46.46464646,319.6146465,1.51010101,7.77,2.625043825,10.39486742
46.46464646,319.6146465,1.575757576,8.12,2.625043825,10.74069713
46.46464646,319.6146465,1.641414141,8.45,2.625043825,11.07895441
46.46464646,319.6146465,1.707070707,8.78,2.625043825,11.40868569
46.46464646,319.6146465,1.772727273,9.10,2.625043825,11.72888699
46.46464646,319.6146465,1.838383838,9.41,2.625043825,12.03850337
46.46464646,319.6146465,1.904040404,9.71,2.625043825,12.33642419
46.46464646,319.6146465,1.96969697,10.00,2.625043825,12.62145856
46.46464646,319.6146465,2.035353535,10.27,2.625043825,12.89233639
46.46464646,319.6146465,2.101010101,10.52,2.625043825,13.14768534
46.46464646,319.6146465,2.166666667,10.76,2.625043825,13.38602758
46.46464646,319.6146465,2.232323232,10.98,2.625043825,13.60574775
